"","playlist_uri","album","album_uri","artist","artist_uri","disc_number","duration_ms","name","popularity","explicit","uri","link"
"3553","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Warrior","spotify:album:5i0kVvDtDgmorQXqX9rdaK","Scandal","spotify:artist:3RFGnJaDVOyxL9YcFaKatu",1,240826,"The Warrior (feat. Patty Smyth)",57,FALSE,"spotify:track:2hQnLzly0jRPpLPp23sA4i","https://api.spotify.com/v1/tracks/2hQnLzly0jRPpLPp23sA4i"
"3554","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Warrior","spotify:album:5i0kVvDtDgmorQXqX9rdaK","Patty Smyth","spotify:artist:2dgfCEMSVETFp29mRpiFpz",1,240826,"The Warrior (feat. Patty Smyth)",57,FALSE,"spotify:track:2hQnLzly0jRPpLPp23sA4i","https://api.spotify.com/v1/tracks/2hQnLzly0jRPpLPp23sA4i"
"3555","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Like a Virgin (Reissue)","spotify:album:2IU9ftOgyRL2caQGWK1jjX","Madonna","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW",1,218626,"Like a Virgin",71,FALSE,"spotify:track:1ZPlNanZsJSPK5h9YZZFbZ","https://api.spotify.com/v1/tracks/1ZPlNanZsJSPK5h9YZZFbZ"
"3556","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","No Frills","spotify:album:77QvqJ5NDNEaMFiyTKG41w","Bette Midler","spotify:artist:13y0kncDD4J9wxCyfKr10W",1,225866,"Beast of Burden",55,FALSE,"spotify:track:6TgqY8Vfm4StBe8hsxi3Ti","https://api.spotify.com/v1/tracks/6TgqY8Vfm4StBe8hsxi3Ti"
"3557","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Music For Eighties","spotify:album:55BbFFEsis6G2SLaj656wV","Wang Chung","spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm",1,234680,"Dance Hall Days",49,FALSE,"spotify:track:7oX2VrT1LwzJqhYJZuxPkR","https://api.spotify.com/v1/tracks/7oX2VrT1LwzJqhYJZuxPkR"
"3558","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Heartland","spotify:album:1sGd8pGtXBuBA728U5FSgf","Real Life","spotify:artist:1n0pe6Cx9pCNvXYkX9TTLX",1,245466,"Catch Me I'm Falling",37,FALSE,"spotify:track:3Guz2ytmxqThnnJGHwXviA","https://api.spotify.com/v1/tracks/3Guz2ytmxqThnnJGHwXviA"
"3559","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Heartbeat City","spotify:album:5ycnwHGkzOlTuMOI3Zh4iO","The Cars","spotify:artist:6DCIj8jNaNpBz8e5oKFPtp",1,234493,"Drive",69,FALSE,"spotify:track:3wfujdbamR3Z46F4xav7LM","https://api.spotify.com/v1/tracks/3wfujdbamR3Z46F4xav7LM"
"3560","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Madonna","spotify:album:1DWWb4Q39mp1T3NgyscowF","Madonna","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW",1,225333,"Burning Up",34,FALSE,"spotify:track:0NjXS4VFF7OVLRhSAXMUJV","https://api.spotify.com/v1/tracks/0NjXS4VFF7OVLRhSAXMUJV"
"3561","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Cum On Feel the Hitz: The Best of Slade","spotify:album:4QwXjT4wUSmG6haKcopT4j","Slade","spotify:artist:10n5lhNDoSMUHWLlnST1yw",1,222053,"Run Runaway",30,FALSE,"spotify:track:1QtbriRMIa1eSgaP6Z6C1D","https://api.spotify.com/v1/tracks/1QtbriRMIa1eSgaP6Z6C1D"
"3562","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Autumnal Park","spotify:album:3Fv3q84sLwjO6UfVukIlS5","Pseudo Echo","spotify:artist:0FDW3axHactZo8HU0OnNVy",1,221071,"A Beat For You",32,FALSE,"spotify:track:1Pf53aghIDGSrI4vtUoZEs","https://api.spotify.com/v1/tracks/1Pf53aghIDGSrI4vtUoZEs"
"3563","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","80s 100 Hits","spotify:album:0pvhletDH7CphbKErUtPCF","Herbie Hancock","spotify:artist:2ZvrvbQNrHKwjT7qfGFFUW",1,219586,"Rockit",36,FALSE,"spotify:track:7AlQT56eBeilpWORKtxREC","https://api.spotify.com/v1/tracks/7AlQT56eBeilpWORKtxREC"
"3564","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","The Essential Pointer Sisters","spotify:album:6QmOTNMb8Ab1ZbDd5sJ3AU","The Pointer Sisters","spotify:artist:2kreKea2n96dXjcyAU9j5N",2,239880,"Automatic - Single Version",17,FALSE,"spotify:track:0HQP6KT0pSvcIy8CWVzgPb","https://api.spotify.com/v1/tracks/0HQP6KT0pSvcIy8CWVzgPb"
"3565","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Japanese Whispers","spotify:album:5tAMx7VbNpPCvn35reMtFN","The Cure","spotify:artist:7bu3H8JO7d0UbMoVzbo70s",1,220093,"The Lovecats",60,FALSE,"spotify:track:6q2T5xXao6mTS6LLE88L84","https://api.spotify.com/v1/tracks/6q2T5xXao6mTS6LLE88L84"
"3566","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Complete Eighties","spotify:album:36LFffxVAnwu4Hz6juT1uW","Rock Steady Crew","spotify:artist:2N88h3SV2UF0004RwWM7rU",1,221746,"Up Rock",0,FALSE,"spotify:track:2XsmqOsh0q3Rie2OexFM6u","https://api.spotify.com/v1/tracks/2XsmqOsh0q3Rie2OexFM6u"
"3567","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Madonna","spotify:album:1DWWb4Q39mp1T3NgyscowF","Madonna","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW",1,320893,"Borderline",41,FALSE,"spotify:track:2vtIfsm5Qz21bqsHyARoLp","https://api.spotify.com/v1/tracks/2vtIfsm5Qz21bqsHyARoLp"
"3568","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Here You Are: The Best of Billy Ocean","spotify:album:5ciu3GM6WiMGBOSbQKgc5z","Billy Ocean","spotify:artist:5IDs1CK15HegSAhGEbSYXo",2,244320,"Caribbean Queen (No More Love On the Run)",9,FALSE,"spotify:track:3TjlMH27nWbY3veJ8fHdaD","https://api.spotify.com/v1/tracks/3TjlMH27nWbY3veJ8fHdaD"
"3569","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","S.O.S. Band - The Very Best Of","spotify:album:2x7g1FRaRyNp8MPGBp2ko7","The S.O.S Band","spotify:artist:6pXCjxMOBcWtvULYkFPVW6",1,252466,"Just Be Good to Me",0,FALSE,"spotify:track:0yzery8lqOWS89opjx6Tlg","https://api.spotify.com/v1/tracks/0yzery8lqOWS89opjx6Tlg"
"3570","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Essential Divine","spotify:album:1x01j1FhOmJ2tNJs37QVi1","Divine","spotify:artist:1wASklF2AQfIVhSBWnUHwz",1,208954,"You Think You're a Man - 7"" Mix",27,FALSE,"spotify:track:1JFITXz86YyvW9sRDBHUbm","https://api.spotify.com/v1/tracks/1JFITXz86YyvW9sRDBHUbm"
"3571","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Greatest","spotify:album:7xbWtTByfdMWFfxXmeFFl0","Duran Duran","spotify:artist:0lZoBs4Pzo7R89JM9lxwoT",1,257600,"The Wild Boys",56,FALSE,"spotify:track:23M7cQkNJLiddeubvVgaQl","https://api.spotify.com/v1/tracks/23M7cQkNJLiddeubvVgaQl"
"3572","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Throwback 80s","spotify:album:2uFUTrL9WYThkrcMX4m9Qu","Sheila E.","spotify:artist:6OQrOpxSIfPai3cFaN4v4P",1,223533,"The Glamorous Life, Pt. 1",0,FALSE,"spotify:track:2jqh68v2JIYtfepak6td2y","https://api.spotify.com/v1/tracks/2jqh68v2JIYtfepak6td2y"
"3573","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Milk And Honey","spotify:album:1HRCspKjuNI3bGzZgvFU3y","John Lennon","spotify:artist:4x1nvY2FN8jxqAFA0DA02H",1,214280,"Nobody Told Me - Remastered 2010",47,FALSE,"spotify:track:31QuJZfFiMk1uOawow8ejS","https://api.spotify.com/v1/tracks/31QuJZfFiMk1uOawow8ejS"
"3574","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","An Innocent Man","spotify:album:3R3x4zIabsvpD3yxqLaUpc","Billy Joel","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e",1,197706,"Uptown Girl",77,FALSE,"spotify:track:5zA8vzDGqPl2AzZkEYQGKh","https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh"
"3575","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","All The Best (UK Version)","spotify:album:0jXLd4eGxSh8TIGEdRbdH4","Paul McCartney","spotify:artist:4STHEaNw4mPZ2tzheohgXB",1,234533,"Say Say Say",48,FALSE,"spotify:track:2iwhqrveOYC8XLB7GZm63G","https://api.spotify.com/v1/tracks/2iwhqrveOYC8XLB7GZm63G"
"3576","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","All The Best (UK Version)","spotify:album:0jXLd4eGxSh8TIGEdRbdH4","Michael Jackson","spotify:artist:3fMbdgg4jU18AjLCKBhRSm",1,234533,"Say Say Say",48,FALSE,"spotify:track:2iwhqrveOYC8XLB7GZm63G","https://api.spotify.com/v1/tracks/2iwhqrveOYC8XLB7GZm63G"
"3577","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","All The Best (UK Version)","spotify:album:0jXLd4eGxSh8TIGEdRbdH4","Paul McCartney","spotify:artist:4STHEaNw4mPZ2tzheohgXB",1,278066,"No More Lonely Nights",42,FALSE,"spotify:track:5GSzTLQ8J9dmdsE0SsXpFA","https://api.spotify.com/v1/tracks/5GSzTLQ8J9dmdsE0SsXpFA"
"3578","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","The Essential Julio Iglesias","spotify:album:0c0imtMukN0WZGlzLOriHe","Julio Iglesias","spotify:artist:4etuCZVdP8yiNPn4xf0ie5",1,237493,"All of You (feat. Diana Ross)",25,FALSE,"spotify:track:4AaJckh5scyO0ZYps3PriI","https://api.spotify.com/v1/tracks/4AaJckh5scyO0ZYps3PriI"
"3579","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","The Essential Julio Iglesias","spotify:album:0c0imtMukN0WZGlzLOriHe","Diana Ross","spotify:artist:3MdG05syQeRYPPcClLaUGl",1,237493,"All of You (feat. Diana Ross)",25,FALSE,"spotify:track:4AaJckh5scyO0ZYps3PriI","https://api.spotify.com/v1/tracks/4AaJckh5scyO0ZYps3PriI"
"3580","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Rebel Yell","spotify:album:2FZNWUmgRoP8uJZBaHJdfj","Billy Idol","spotify:artist:7lzordPuZEXxwt9aoVZYmG",1,299240,"Eyes Without A Face",68,FALSE,"spotify:track:0pUVeEgZuNyFzIMKp67RbS","https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS"
"3581","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Shine","spotify:album:16yeGtpuBwC8tmk2LPw5Vb","Kids In The Kitchen","spotify:artist:2O7qtwbMUKIK1Va8EF48Pr",1,228333,"Bitter Desire",25,FALSE,"spotify:track:4GiP4BZVEztoEIH4KuT7I1","https://api.spotify.com/v1/tracks/4GiP4BZVEztoEIH4KuT7I1"
"3582","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","20 All Time Party Favourites","spotify:album:1bmIkInGszNUAzPddxqsrK","Black Lace","spotify:artist:1QHjQhUk1uAo0IjVFl5BUm",1,190306,"Agadoo",42,FALSE,"spotify:track:7vpWDeKqM6sVTpt2WAdpY1","https://api.spotify.com/v1/tracks/7vpWDeKqM6sVTpt2WAdpY1"
"3583","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","This Is... 1984","spotify:album:1JaidfYjLaRPc9WQq3g5hx","Spandau Ballet","spotify:artist:2urZrEdsq72kx0UzfYN8Yv",1,301400,"Only When You Leave",1,FALSE,"spotify:track:5qoxM7ZLKp6LDguvAG4Xe6","https://api.spotify.com/v1/tracks/5qoxM7ZLKp6LDguvAG4Xe6"
"3584","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Shine","spotify:album:16yeGtpuBwC8tmk2LPw5Vb","Kids In The Kitchen","spotify:artist:2O7qtwbMUKIK1Va8EF48Pr",1,225333,"Change in Mood",37,FALSE,"spotify:track:2PokM5DfJJW20jQOyVVxPJ","https://api.spotify.com/v1/tracks/2PokM5DfJJW20jQOyVVxPJ"
"3585","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Conflicting Emotions","spotify:album:0ZB3WMYHlq9Pzmou6cXWDO","Split Enz","spotify:artist:0Upmz8QvuLAkKAfRlJYWTL",1,243973,"Message to My Girl",54,FALSE,"spotify:track:7CUVkezEM6rJykLY6KTJxQ","https://api.spotify.com/v1/tracks/7CUVkezEM6rJykLY6KTJxQ"
"3586","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Hit Parade","spotify:album:29wbPhcW4e7Fj2uXk6QaNm","The Style Council","spotify:artist:3loflELg7MzgrOyNqERolN",1,263760,"You're The Best Thing - Edit",23,FALSE,"spotify:track:6bfpipMpf7EDjpw0SwTmdE","https://api.spotify.com/v1/tracks/6bfpipMpf7EDjpw0SwTmdE"
"3587","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Ultimate Collection","spotify:album:2TKsB0j63p4cM14CBqPEtq","Eurythmics","spotify:artist:0NKDgy9j66h3DLnN8qu1bB",1,228946,"Right By Your Side - Remastered Version",26,FALSE,"spotify:track:252fosbGeg1SBgCxVQm5JP","https://api.spotify.com/v1/tracks/252fosbGeg1SBgCxVQm5JP"
"3588","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Ultimate Collection","spotify:album:2TKsB0j63p4cM14CBqPEtq","Annie Lennox","spotify:artist:5MspMQqdVbdwP6ax3GXqum",1,228946,"Right By Your Side - Remastered Version",26,FALSE,"spotify:track:252fosbGeg1SBgCxVQm5JP","https://api.spotify.com/v1/tracks/252fosbGeg1SBgCxVQm5JP"
"3589","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Ultimate Collection","spotify:album:2TKsB0j63p4cM14CBqPEtq","Dave Stewart","spotify:artist:7gcCQIlkkfbul5Mt0jBQkg",1,228946,"Right By Your Side - Remastered Version",26,FALSE,"spotify:track:252fosbGeg1SBgCxVQm5JP","https://api.spotify.com/v1/tracks/252fosbGeg1SBgCxVQm5JP"
"3590","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","The Singles","spotify:album:5BDE3Z6clvwbPoWWwiSyGp","Corey Hart","spotify:artist:0smy8yDrRoI4CnhpOuthg0",1,320573,"Sunglasses At Night",61,FALSE,"spotify:track:1QbQL5m30YNvukitIqAnFG","https://api.spotify.com/v1/tracks/1QbQL5m30YNvukitIqAnFG"
"3591","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Greatest Hits","spotify:album:37N2lvJYW1DUqEifL82uDd","Culture Club","spotify:artist:6kz53iCdBSqhQCZ21CoLcc",1,206013,"Its A Miracle - Remastered 2012",17,FALSE,"spotify:track:6hG4crHuxO2YhQDmCy3ken","https://api.spotify.com/v1/tracks/6hG4crHuxO2YhQDmCy3ken"
"3592","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Breaking Hearts","spotify:album:572Rt1N8EW6yMEEQ298qQJ","Elton John","spotify:artist:3PhoLpVuITZKcymswpck5b",1,203253,"Passengers",30,FALSE,"spotify:track:6niv4soAj768tiJdXoauyg","https://api.spotify.com/v1/tracks/6niv4soAj768tiJdXoauyg"
"3593","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Big Music","spotify:album:6fIwCFiDH1cgDNlYd3Lts1","Machinations","spotify:artist:5ghiRwgyYZfnmC0Upu6ZtR",1,201173,"No Say In It",34,FALSE,"spotify:track:0i1m5yDNgR3sr6CyIIqf1G","https://api.spotify.com/v1/tracks/0i1m5yDNgR3sr6CyIIqf1G"
"3594","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Complete Eighties","spotify:album:36LFffxVAnwu4Hz6juT1uW","Dear Enemy","spotify:artist:3bPFqbyEKqEbN484HFuNur",1,277360,"Computer One",0,FALSE,"spotify:track:1PubVRUVPfAmxnKOwAbmdH","https://api.spotify.com/v1/tracks/1PubVRUVPfAmxnKOwAbmdH"
"3595","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Animal Magic","spotify:album:0934rpndVD3stgiOgyE18X","QED","spotify:artist:5K7qYCFk4J0A6m25hYP0fB",1,211800,"Everywhere I Go",17,FALSE,"spotify:track:0JqZAtfchMdhGOIhj6NNT5","https://api.spotify.com/v1/tracks/0JqZAtfchMdhGOIhj6NNT5"
"3596","spotify:playlist:3oCOd1S0CVKbjlGYmGOhly","Animal Magic","spotify:album:0934rpndVD3stgiOgyE18X","Jenny Morris","spotify:artist:604iqbiglyTgxMeKkvlBGc",1,211800,"Everywhere I Go",17,FALSE,"spotify:track:0JqZAtfchMdhGOIhj6NNT5","https://api.spotify.com/v1/tracks/0JqZAtfchMdhGOIhj6NNT5"
"3597","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","I Do Not Want What I Haven't Got","spotify:album:34hQFIwGTLf03BZQmGL0iy","Sinéad O'Connor","spotify:artist:4sD9znwiVFx9cgRPZ42aQ1",1,280040,"Nothing Compares 2 U",74,FALSE,"spotify:track:3nvuPQTw2zuFAVuLsC9IYQ","https://api.spotify.com/v1/tracks/3nvuPQTw2zuFAVuLsC9IYQ"
"3598","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Please Hammer Don't Hurt 'Em","spotify:album:4r1WecJyt5FOhglysp9zhN","MC Hammer","spotify:artist:2rblp9fJo16ZPTcKDtlmKW",1,257360,"U Can't Touch This",73,FALSE,"spotify:track:1B75hgRqe7A4fwee3g3Wmu","https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu"
"3599","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Vogue","spotify:album:4TOE2rwaoCsdIgtGlQmsnX","Madonna","spotify:artist:6tbjWDEIzxoDsBA1FuhfPW",1,263000,"Vogue",30,FALSE,"spotify:track:4vNuuqBFdid5yTSWtppBYx","https://api.spotify.com/v1/tracks/4vNuuqBFdid5yTSWtppBYx"
"3600","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","The 30 Biggest Hits XXX","spotify:album:0z27R5fO6NqnZhPUiH9ykZ","Roxette","spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY",1,258786,"It Must Have Been Love - From the Film ""Pretty Woman""",38,FALSE,"spotify:track:7JzMTYL7xDXA1zRduvJZZy","https://api.spotify.com/v1/tracks/7JzMTYL7xDXA1zRduvJZZy"
"3601","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","The 30 Biggest Hits XXX","spotify:album:0z27R5fO6NqnZhPUiH9ykZ","Humberto Gattica","spotify:artist:4n4n8qkO2VxxG2Q6MZsnWQ",1,258786,"It Must Have Been Love - From the Film ""Pretty Woman""",38,FALSE,"spotify:track:7JzMTYL7xDXA1zRduvJZZy","https://api.spotify.com/v1/tracks/7JzMTYL7xDXA1zRduvJZZy"
"3602","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Brigade","spotify:album:5CuSWXFhWielWXrXK8Sd8m","Heart","spotify:artist:34jw2BbxjoYalTp8cJFCPv",1,310893,"All I Wanna Do Is Make Love To You",66,FALSE,"spotify:track:5YjKdeES9QRJ8NmF4Xc8pV","https://api.spotify.com/v1/tracks/5YjKdeES9QRJ8NmF4Xc8pV"
"3603","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Greatest Hits","spotify:album:5ErMAHjqmxLoQ5fJTcbVBk","Paula Abdul","spotify:artist:4PpmBoqphQusNFsxuVKb6j",1,230240,"Opposites Attract - 7"" Edit",33,FALSE,"spotify:track:4mbyVgqUfyajwkXp4GnWFG","https://api.spotify.com/v1/tracks/4mbyVgqUfyajwkXp4GnWFG"
"3604","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Greatest Hits","spotify:album:5ErMAHjqmxLoQ5fJTcbVBk","The Wild Pair","spotify:artist:534DkmX9XrQ2MwyRYKarhm",1,230240,"Opposites Attract - 7"" Edit",33,FALSE,"spotify:track:4mbyVgqUfyajwkXp4GnWFG","https://api.spotify.com/v1/tracks/4mbyVgqUfyajwkXp4GnWFG"
"3605","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Soul Provider","spotify:album:5g9LXOhTPW9Iow6GZPRg2D","Michael Bolton","spotify:artist:6YHEMoNPbcheiWS2haGzkn",1,255666,"How Am I Supposed to Live Without You",70,FALSE,"spotify:track:3RMeOetCdXttthQK0clPuz","https://api.spotify.com/v1/tracks/3RMeOetCdXttthQK0clPuz"
"3606","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","The Very Best Of The Righteous Brothers - Unchained Melody","spotify:album:5CFmNamq1ceXn8RFJ9i7p6","The Righteous Brothers","spotify:artist:4b0WsB47XCa9F83BmwQ7WX",1,216266,"Unchained Melody",65,FALSE,"spotify:track:1jFhnVoJkcB4lf9tT0rSZS","https://api.spotify.com/v1/tracks/1jFhnVoJkcB4lf9tT0rSZS"
"3607","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Greatest Hits","spotify:album:3sOy91gU770rkA494FbWWV","Milli Vanilli","spotify:artist:3vRclCt9VnNhYIxFMQCxuM",1,239640,"I'm Gonna Miss You",43,FALSE,"spotify:track:1y97KFwJKZqYA7Rwg1hcRH","https://api.spotify.com/v1/tracks/1y97KFwJKZqYA7Rwg1hcRH"
"3608","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Love Shack [edit] / Channel Z [Digital 45]","spotify:album:4ugIloQYMfDhN7lOtEWezy","The B-52's","spotify:artist:3gdbcIdNypBsYNu3iiCjtN",1,257519,"Love Shack - Edit",57,FALSE,"spotify:track:64B4UbGRLtGRBtiN2m8OvF","https://api.spotify.com/v1/tracks/64B4UbGRLtGRBtiN2m8OvF"
"3609","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Greatest Hits","spotify:album:3Wb8A5pBe48hSPUVXaoWzI","Wilson Phillips","spotify:artist:1yMYjh77WgOVafRkI50mim",1,221333,"Hold On - Single Edit",0,FALSE,"spotify:track:1gLesvBM5Q9pjGitHWJEM4","https://api.spotify.com/v1/tracks/1gLesvBM5Q9pjGitHWJEM4"
"3610","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville)","spotify:album:3f8tUCF1ThwqtNdifZiExM","Linda Ronstadt","spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc",1,211973,"Don't Know Much (with Aaron Neville)",62,FALSE,"spotify:track:5z3ZDMP02xF33yCvPFnct3","https://api.spotify.com/v1/tracks/5z3ZDMP02xF33yCvPFnct3"
"3611","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville)","spotify:album:3f8tUCF1ThwqtNdifZiExM","Aaron Neville","spotify:artist:57ALvbCBaCkNlgTOSiUPdT",1,211973,"Don't Know Much (with Aaron Neville)",62,FALSE,"spotify:track:5z3ZDMP02xF33yCvPFnct3","https://api.spotify.com/v1/tracks/5z3ZDMP02xF33yCvPFnct3"
"3612","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Alannah Myles","spotify:album:1Ghv7iViywM23K8BRFggQv","Alannah Myles","spotify:artist:6IYnSXO40Bh7Zdqhf6rQoj",1,287440,"Black Velvet",71,FALSE,"spotify:track:1KU5EHSz04JhGg3rReGJ0N","https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N"
"3613","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Dreamland","spotify:album:6r4vIr4aUsK00mGHDiQkrl","Black Box","spotify:artist:6tsRo8ErXzpHk3tQeH6GBW",1,272147,"Ride on Time",63,FALSE,"spotify:track:3pgainA2dH9c7e8JVYGRCN","https://api.spotify.com/v1/tracks/3pgainA2dH9c7e8JVYGRCN"
"3614","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Mona","spotify:album:0Awg8rbxKaH6VTDKoJTuhZ","Craig McLachlan","spotify:artist:5H7Y9ZX5ZKuKeyibUySaPX",1,223133,"Mona",28,FALSE,"spotify:track:0l6Al2fd5aFnQgXITq4WGc","https://api.spotify.com/v1/tracks/0l6Al2fd5aFnQgXITq4WGc"
"3615","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Mona","spotify:album:0Awg8rbxKaH6VTDKoJTuhZ","Check 1-2","spotify:artist:1XUx8SuRB2ftYVMsbAPkQy",1,223133,"Mona",28,FALSE,"spotify:track:0l6Al2fd5aFnQgXITq4WGc","https://api.spotify.com/v1/tracks/0l6Al2fd5aFnQgXITq4WGc"
"3616","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Bloodletting","spotify:album:0Qny7PmxUlBMrw4xdeiHaU","Concrete Blonde","spotify:artist:2ICSjfBpos9PxMhGhX25N2",1,248959,"Joey",56,FALSE,"spotify:track:04UWtAIMwi67MG8uHwYqgK","https://api.spotify.com/v1/tracks/04UWtAIMwi67MG8uHwYqgK"
"3617","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Strong As Steel","spotify:album:5BTIfPPssXalWtt6PubB9K","Tina Arena","spotify:artist:1ZTCpKWDwHhbjhkdHhvTm8",1,240001,"I Need Your Body",13,FALSE,"spotify:track:7EOS81Yg1NMcsfVKI1d89d","https://api.spotify.com/v1/tracks/7EOS81Yg1NMcsfVKI1d89d"
"3618","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Harry's Cafe De Wheels","spotify:album:5cFuMkFosnO9Zqq9tZ9rh0","Peter Blakeley","spotify:artist:5iA3hgdfblCifdxOrPvJMF",1,222333,"Crying In The Chapel",44,FALSE,"spotify:track:3bgrrmGOh23O97dSvnklcK","https://api.spotify.com/v1/tracks/3bgrrmGOh23O97dSvnklcK"
"3619","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Big Ones","spotify:album:2JgnqOt5m0QNEo3VbplePI","Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH",1,329626,"Janie's Got A Gun",58,FALSE,"spotify:track:23zzKOubAzAu8xlQdkVvZ2","https://api.spotify.com/v1/tracks/23zzKOubAzAu8xlQdkVvZ2"
"3620","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Blaze Of Glory","spotify:album:5QsPmoN7UK8tL5NRtSuC2Y","Jon Bon Jovi","spotify:artist:6h2bWHWTJL38N8dqocVaif",1,335240,"Blaze Of Glory - From ""Young Guns II"" Soundtrack",65,FALSE,"spotify:track:1sUTfgduT0WIQO8kXKXxLC","https://api.spotify.com/v1/tracks/1sUTfgduT0WIQO8kXKXxLC"
"3621","spotify:playlist:3rGa7t9ETWXUjsRtOjImBT","Bad English","spotify:album:0oNZnqsNbKKMKedFNNRs69","Bad English","spotify:artist:5fhMbh4PVSLSODF2fhWwqt",1,257440,"When I See You Smile",65,FALSE,"spotify:track:0tKjVEJlX3IZ5L1rEJc5hh","https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh"
